Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
SABR,"Sabre Corp",22.29,0.01,+0.04%,22.24,22.42,22.13,1890112,"16:11 ET"
SAFM,"Sanderson Farms IN",144.23,0.05,+0.03%,144.37,145.75,143.2,231816,"16:07 ET"
SAFT,"Safety Ins Group Inc",95.45,0.67,+0.71%,95,96.11,94.59,29165,"16:01 ET"
SAGE,"Sage Therapeutic Com",174.26,-1.58,-0.90%,175.15,177.52,173.6,199965,"16:13 ET"
SAIA,"Saia Inc",62.2,0.4,+0.65%,61.48,62.76,60.55,138744,"16:01 ET"
SANM,"Sanmina Corp",28.05,-0.81,-2.81%,28.65,28.68,28.05,214284,"16:01 ET"
SASR,"Sandy Spring Bancorp",33.51,0.02,+0.06%,33.55,33.64,33.17,51792,"16:01 ET"
SATS,"Echostar Corp",43.05,0.24,+0.56%,42.66,43.32,42.37,390453,"16:11 ET"
SBAC,"SBA Communications",226.5,2,+0.89%,225.07,227.98,223.64,778554,"16:13 ET"
SBCF,"Seacoast Banking Cp",23.96,-0.29,-1.20%,24.25,24.4,23.74,129352,"16:11 ET"
SBGI,"Sinclair Brdcst A",51.65,-0.15,-0.29%,51.69,52.3,51.32,545764,"16:10 ET"
SBLK,"Star Bulk Carriers",7.81,-0.23,-2.86%,8.05,8.15,7.66,318695,"16:01 ET"
SBNY,"Signature Bank",116.3,-0.91,-0.78%,117.31,117.82,115.08,356799,"16:07 ET"
SBRA,"Sabra REIT",19.43,-0.05,-0.26%,19.45,19.63,19.41,987847,"16:01 ET"
SBSI,"Southside Bancshares",32.82,-0.15,-0.45%,32.89,33.05,32.63,67235,"16:01 ET"
SBUX,"Starbucks Corp",84.24,0.89,+1.07%,83.54,84.61,83.39,9136730,"16:18 ET"
SCHL,"Scholastic Cp",32.48,-0.15,-0.46%,32.56,32.72,32.39,111480,"16:01 ET"
SCHN,"Schnitzer Steel A",22.84,-0.11,-0.48%,22.96,23.69,22.58,356625,"16:01 ET"
SCSC,"Scansource Inc",30.95,-0.53,-1.68%,31.41,31.5,30.92,88589,"16:01 ET"
SEDG,"Solaredge Tech",56.49,-1.39,-2.40%,57.75,58.17,55.79,559239,"16:07 ET"
SEIC,"Sei Investments CO",53.93,-0.06,-0.11%,54.1,54.21,53.68,408103,"16:10 ET"
SFBS,"Servisfirst Bancs",32.9,0.53,+1.64%,32.41,32.94,32.37,104547,"16:01 ET"
SFLY,"Shutterfly Inc",50.55,0.04,+0.08%,50.46,50.71,50.46,1464897,"16:07 ET"
SFM,"Sprouts Farmers Mark",20.99,0.18,+0.86%,20.75,21.05,20.7,1365917,"16:07 ET"
SFNC,"Simmons First Natl",23.37,-0.08,-0.34%,23.28,23.54,23.11,225785,"16:01 ET"
SGEN,"Seattle Genetics Inc",68.5,-0.46,-0.67%,68.96,69.49,67.76,678063,"16:07 ET"
SGMO,"Sangamo Therapeutics",9.31,-0.29,-3.02%,9.55,9.6,9.28,759020,"16:07 ET"
SGMS,"Scientific Games",20.68,-0.65,-3.05%,21.25,21.55,20.66,578291,"16:11 ET"
SGRY,"Surgery Partners CS",8.32,-0.63,-7.04%,8.95,8.99,8.26,407860,"16:01 ET"
SHEN,"Shenandoah Telecom",38.99,0.81,+2.12%,38.1,39.04,37.58,249352,"16:11 ET"
SHOO,"Steven Maddens Ltd",33.23,0.05,+0.15%,33.12,33.58,32.95,575170,"16:10 ET"
SIGI,"Selective Ins Group",76.65,1.16,+1.54%,75.7,76.98,75.03,125003,"16:01 ET"
SIMO,"Silicon Motion Techn",40.19,0.16,+0.40%,39.45,40.5,38.76,274401,"16:01 ET"
SINA,"Sina Corp",40.33,-1.09,-2.63%,41.01,41.24,40.2,611742,"16:10 ET"
SIRI,"Sirius XM Holdings",5.56,-0.02,-0.36%,5.57,5.6,5.53,18069877,"16:19 ET"
SIVB,"Svb Financial Group",218.18,0.64,+0.29%,217.67,218.51,213.23,459525,"16:13 ET"
SKYW,"Skywest Inc",59.99,-0.82,-1.35%,60.63,61.1,59.75,150597,"16:01 ET"
SLAB,"Silicon Labs Inc",95.45,-3.34,-3.38%,97.21,97.58,94.89,263842,"16:11 ET"
SLDB,"Solid Biosciences Inc",4.99,-0.27,-5.13%,5.26,5.35,4.96,142135,"16:01 ET"
SLGN,"Silgan Holdings",29.37,-0.13,-0.44%,29.53,29.64,29.25,639182,"16:11 ET"
SLM,"SLM Corp",9.56,-0.04,-0.42%,9.57,9.59,9.43,2471439,"16:11 ET"
SMTC,"Semtech Corp",43.32,-0.7,-1.59%,43.18,43.47,42.27,869355,"16:11 ET"
SNBR,"Sleep Number Corp",38.33,0.26,+0.68%,38.14,38.42,37.71,322518,"16:11 ET"
SND,"Smart Sand Inc",2.78,-0.1,-3.47%,2.87,2.95,2.75,107050,"16:01 ET"
SNH,"Senior Housing Properties Trust",8.02,-0.45,-5.31%,8.47,8.47,8,2467603,"16:10 ET"
SNHY,"Sun Hydraulics Cor",44.71,-0.8,-1.76%,45.47,45.47,43.98,81222,"16:01 ET"
SNPS,"Synopsys Inc",124.8,-1.18,-0.94%,126.07,126.14,123.4,904682,"16:10 ET"
SNY,"Sanofi-Aventis S.A.",42.47,-0.21,-0.49%,42.6,42.76,42.41,2956655,"16:01 ET"
SONO,"Sonos Inc",11.65,0.08,+0.69%,11.54,11.9,11.51,1144100,"16:07 ET"
SP,"SP Plus Corp",32.23,-0.17,-0.52%,32.4,32.59,32.14,61057,"16:01 ET"
SPLK,"Splunk Inc",118.24,0,0.00%,117.98,118.96,116.29,1358416,"16:13 ET"
SPNS,"Sapiens Intl Cp NV",16.34,-0.22,-1.33%,16.65,16.72,16.32,57292,"16:04 ET"
SPPI,"Spectrum Pharma Inc",7.45,-0.2,-2.61%,7.61,7.69,7.4,995539,"16:11 ET"
SPSC,"Sps Commerce Inc",105.06,-1.7,-1.59%,106.59,107.24,104.87,78545,"16:11 ET"
SPTN,"Spartannash Company",11.31,-0.4,-3.42%,11.68,11.68,11.3,120226,"16:01 ET"
SPWR,"Sunpower Corp",8.24,-0.22,-2.60%,8.35,8.39,8.06,1055200,"16:19 ET"
SRCE,"1st Source Corp",45.09,-0.07,-0.16%,45.03,45.41,44.42,54130,"16:01 ET"
SRCL,"Stericycle Inc",45.24,-0.43,-0.94%,45.71,45.71,44.56,498678,"16:10 ET"
SRPT,"Sarepta Therapeutics",119.57,-3.64,-2.95%,123,123.78,118.91,665852,"16:13 ET"
SRRK,"Scholar Rock Holding Corp",17.09,-1.65,-8.80%,18.58,18.73,16.83,73215,"16:01 ET"
SSB,"South State Cp",72.09,0.97,+1.36%,71.23,72.44,70.34,184942,"16:01 ET"
SSNC,"SS&C Technologies",56.58,-0.79,-1.38%,57.07,57.35,56.34,1296016,"16:13 ET"
SSYS,"Stratasys Ltd",22.52,-0.28,-1.23%,22.63,22.73,22.19,335340,"16:07 ET"
STAY,"Extended Stay America Inc",16.9,-0.02,-0.12%,16.92,16.99,16.79,1650904,"16:01 ET"
STBA,"S&T Bancorp Inc",37.58,-0.16,-0.42%,37.67,37.76,37.41,107247,"16:04 ET"
STFC,"State Auto Finl Corp",34.27,-0.03,-0.09%,34.28,34.56,34.16,72915,"16:01 ET"
STLD,"Steel Dynamics Inc",26.43,-0.24,-0.90%,26.43,26.73,26.12,1857119,"16:11 ET"
STMP,"Stamps.com Inc",40.41,-0.15,-0.37%,40.42,41,39.67,421348,"16:10 ET"
STNE,"Stoneco Ltd Cl A",28.33,-0.21,-0.74%,28.62,28.7,27.64,1190910,"16:01 ET"
STRA,"Strayer Education",181.08,0.24,+0.13%,180.78,182.95,179.67,95171,"16:11 ET"
STX,"Seagate Tech Ord Shs",44.26,-0.3,-0.67%,44.07,44.37,43.56,2309020,"16:07 ET"
SUPN,"Supernus Pharm",31.41,-0.69,-2.15%,32.15,32.28,31.31,311986,"16:11 ET"
SVMK,"Svmk Inc",16.3,0.35,+2.19%,16.02,16.51,15.94,2101120,"16:01 ET"
SWKS,"Skyworks Solutions",71.8,-1.55,-2.11%,71.58,72.27,70.31,1985410,"16:15 ET"
SYBT,"Stock Yards Bancorp",34.78,0.11,+0.32%,34.47,35.27,34.25,35937,"16:01 ET"
SYKE,"Sykes Enterprises",27.07,-0.14,-0.51%,27.19,27.36,26.91,109212,"16:01 ET"
SYMC,"Symantec Corp",19.36,-0.22,-1.12%,19.56,19.56,19.11,5269359,"16:10 ET"
SYNA,"Synaptics Inc",27.89,-1.01,-3.49%,28.5,28.51,27.67,689643,"16:07 ET"
SYNH,"Syneos Health Inc",47.24,0.15,+0.32%,47.1,47.65,46.93,409904,"16:07 ET"
TBPH,"Theravance Bio Ord",15.95,-0.81,-4.83%,16.67,17.15,15.7,396020,"16:07 ET"
TCBI,"Texas Capital Bncsh",60.33,0.88,+1.48%,59.6,60.49,58.37,480114,"16:10 ET"
TCBK,"Trico Bancshares",38.6,0.04,+0.10%,38.57,38.75,38.07,43313,"16:01 ET"
TCDA,"Tricida Inc",34.48,-0.79,-2.24%,35.19,35.46,34.29,141121,"16:01 ET"
TCMD,"Tactile Systems Technology Inc",53.27,-0.96,-1.77%,54.57,54.57,52.17,228116,"16:11 ET"
TCX,"Tucows Inc Cl A",61.87,0.57,+0.93%,61.03,62.23,60.71,77453,"16:10 ET"
TEAM,"Atlassian Cls A Ord",129.91,-0.37,-0.28%,129.87,131.48,129.07,800454,"16:15 ET"
TECD,"Tech Data Cp",97.82,-1.31,-1.32%,98.98,98.98,97.23,207346,"16:10 ET"
TECH,"Bio-Techne Cp",208.34,-2.9,-1.37%,211.35,213.21,207.11,75885,"16:07 ET"
TELL,"Tellurian Inc New",7.73,-0.27,-3.37%,7.99,8.1,7.67,1203118,"16:01 ET"
TENB,"Tenable Holdings Inc",26.05,-0.48,-1.81%,26.24,26.48,25.86,430346,"16:10 ET"
TER,"Teradyne Inc",44.03,-1.06,-2.35%,44.4,44.42,43.46,1671585,"16:10 ET"
TFSL,"Tfs Financial Corp",17.98,0.23,+1.30%,17.79,18.03,17.75,107374,"16:01 ET"
THFF,"First Finl Corp [In]",38.88,-0.4,-1.02%,38.89,39.06,38.51,16284,"16:01 ET"
THRM,"Gentherm Inc",39,-0.42,-1.07%,39.29,39.48,38.98,129692,"16:10 ET"
TIGO,"Millicom International Cellular S.A.",53.61,-1.39,-2.53%,53.65,54.51,53.2,18118,"16:01 ET"
TILE,"Interface Inc",15.26,-0.1,-0.65%,15.39,15.42,15.1,199163,"16:07 ET"
TIVO,"Tivo Corp",6.69,-0.21,-3.04%,6.83,6.88,6.65,1705582,"16:07 ET"
TLND,"Talend S.A.",40.07,-0.56,-1.38%,40.63,40.63,39.3,203331,"16:10 ET"
TMUS,"T-Mobile US",74.9,0.45,+0.60%,74.67,78,74.28,4756064,"16:19 ET"
TNDM,"Tandem Diabetes Care",63.58,-5.5,-7.96%,68.74,68.86,62.65,4080612,"16:17 ET"
TOWN,"Towne Bank",26.83,-0.05,-0.19%,26.86,26.93,26.59,86205,"16:01 ET"
TPIC,"Tpi Composites Inc",23.24,-0.46,-1.94%,23.58,23.84,22.71,488401,"16:10 ET"
TREE,"Lendingtree Inc",385.77,-2.7,-0.70%,386.19,389.8,375.92,148492,"16:16 ET"
TRIP,"Tripadvisor Inc",45.55,-0.73,-1.58%,46.61,46.63,45.52,748045,"16:07 ET"
TRMB,"Trimble Navigation",42.72,-0.34,-0.79%,42.91,43,42.58,578744,"16:13 ET"
TRMK,"Trustmark Corp",32.38,-0.09,-0.28%,32.5,32.51,32.07,144993,"16:07 ET"
TROW,"T Rowe Price Group",105.94,-0.15,-0.14%,102.66,106.12,102.66,790277,"16:01 ET"
TRS,"Trimas Corp",29.59,-0.3,-1.00%,29.94,29.94,29.39,87668,"16:01 ET"
TRST,"Trustco Bank Corp NY",7.64,0.1,+1.33%,7.57,7.69,7.53,179694,"16:11 ET"
TRUE,"Truecar Inc",5.49,-0.05,-0.90%,5.55,5.64,5.46,699096,"16:10 ET"
TRUP,"Trupanion Inc",34.14,0.33,+0.98%,33.59,34.6,33.59,116781,"16:01 ET"
TSCO,"Tractor Supply CO",106.14,-2.02,-1.87%,108.25,108.6,105.97,1663651,"16:07 ET"
TSEM,"Tower Semiconductor",15.08,-0.14,-0.92%,15.05,15.19,14.74,290439,"16:07 ET"
TSLA,"Tesla Inc",214.92,1.01,+0.47%,211.25,216.65,210.4,7348083,"16:19 ET"
TTD,"Trade Desk Inc",244.94,-1.94,-0.79%,243.64,246.88,240.76,1114123,"16:13 ET"
TTEC,"Teletech Hldgs",44.2,0.58,+1.33%,43.57,44.41,43.51,101088,"16:01 ET"
TTEK,"Tetra Tech Inc",71.22,-1.35,-1.86%,72.81,72.97,71.15,285810,"16:07 ET"
TTMI,"TTM Technologies",9.41,-0.33,-3.39%,9.63,9.66,9.36,862158,"16:07 ET"
TTS,"Tile Shop Hldgs",4.08,-0.08,-1.92%,4.16,4.17,4.07,161471,"16:07 ET"
TTWO,"Take-Two Interacti",110.36,-0.36,-0.33%,110.5,110.77,108.92,1072242,"16:13 ET"
TUSK,"Mammoth Energy Services Inc",5.88,-0.31,-5.01%,6.17,6.19,5.88,369959,"16:01 ET"
TVTY,"Tivity Health",18.26,-0.01,-0.05%,18.28,18.42,18.01,559935,"16:11 ET"
TWNK,"Hostess Brands Inc",13.58,0.02,+0.15%,13.58,13.73,13.52,739457,"16:10 ET"
TWOU,"2U Inc",36.12,0.49,+1.38%,35.57,36.28,35.01,690763,"16:01 ET"
TXMD,"Therapeuticsmd Inc",2.44,-0.14,-5.43%,2.56,2.6,2.43,3215587,"16:10 ET"
TXN,"Texas Instruments",107.31,-3.87,-3.48%,106.84,109.05,106.8,6134916,"16:19 ET"
TXRH,"Texas Roadhouse Inc",54.18,0.06,+0.11%,54.23,55.13,54.17,646256,"16:10 ET"
TYPE,"Monotype Imag. Hold.",16.33,-0.01,-0.06%,16.31,16.46,16.27,112691,"16:01 ET"
UAL,"United Continental Holdings",87.12,0.01,+0.01%,87.07,87.91,86.01,1627089,"16:10 ET"
UBNK,"United Fin Bncp New",13.6,0.08,+0.59%,13.49,13.67,13.48,140151,"16:01 ET"
UBNT,"Ubiquiti Networks",128.24,-3.78,-2.86%,131.7,131.7,126.83,337912,"16:11 ET"
UBSI,"United Bkshs Inc",36.74,0,0.00%,36.85,36.98,36.37,291384,"16:01 ET"
UCBI,"United Comm Banks",27.48,0.2,+0.73%,27.3,27.55,26.86,368928,"16:10 ET"
UEIC,"Universal Elect IN",41.11,0.06,+0.15%,41.05,41.4,40.41,52323,"16:01 ET"
UFCS,"United Fire Group",47.66,0.15,+0.32%,47.57,47.99,47.02,37393,"16:11 ET"
UFPI,"Universal Forest Prd",37.06,0.11,+0.30%,37.07,37.4,36.64,199161,"16:01 ET"
UHAL,"A M E R C O",389.06,1.36,+0.35%,386.26,392.39,384.8,53315,"16:06 ET"
UIHC,"United Insurance Hld",14.36,-0.08,-0.55%,14.38,14.53,14.32,77188,"16:01 ET"
ULH,"Universal Logis Hldg",20.21,-0.08,-0.39%,20.32,20.37,20.01,39165,"16:01 ET"
ULTA,"Ulta Beauty Inc",354.62,4.81,+1.38%,349.34,355.61,349.18,897521,"16:13 ET"
UMBF,"Ump Financial Corp",63.45,-0.32,-0.50%,63.78,63.81,62.9,150864,"16:11 ET"
UMPQ,"Umpqua Holdings Corp",16.48,0.08,+0.49%,16.39,16.57,16.17,950042,"16:07 ET"
UNIT,"Uniti Group Inc",10.77,0.19,+1.80%,10.59,10.9,10.42,1992648,"16:10 ET"
UPL,"Ultra Petroleum Corp",0.34,-0.03,-6.90%,0.36,0.37,0.34,884270,"16:12 ET"
UPWK,"Upwork Inc",15.26,-0.41,-2.62%,15.75,15.82,14.97,1105627,"16:01 ET"
URBN,"Urban Outfitters Inc",23.85,0.69,+2.98%,23.17,23.91,23.11,2744658,"16:11 ET"
UTHR,"United Therapeutic",78.23,-2.84,-3.50%,80.83,80.84,77.78,689182,"16:07 ET"
UVSP,"Univest Corp of Penn",25.11,-0.27,-1.06%,25.25,25.35,24.99,70867,"16:01 ET"
VBTX,"Veritex Holdings",26.19,0.21,+0.81%,25.99,26.36,25.84,137328,"16:01 ET"
VEON,"Veon Ltd",2.44,0.05,+2.09%,2.4,2.46,2.37,6378908,"16:13 ET"
VIA,"Viacom Inc Cl A",34.47,-0.3,-0.86%,34.57,34.69,34.18,20658,"16:10 ET"
VIAB,"Viacom Inc Cl B",29.39,-0.45,-1.51%,29.6,29.67,29.32,2915520,"16:10 ET"
VIAV,"Viavi Solutions",12.92,-0.17,-1.30%,13.05,13.08,12.91,2441068,"16:11 ET"
VIVO,"Meridian Bioscience",11.69,0.13,+1.12%,11.58,11.87,11.52,322868,"16:13 ET"
VKTX,"Viking Thera",7.86,-0.31,-3.79%,8.12,8.15,7.86,1209625,"16:16 ET"
VLY,"Valley National Bancorp",10.37,0.02,+0.19%,10.36,10.42,10.23,1476733,"16:10 ET"
VNOM,"Viper Energy LP",27.43,-0.31,-1.12%,27.71,27.71,27.3,231265,"16:10 ET"
VOD,"Vodafone Grp Plc Ads",16,-0.27,-1.66%,16.16,16.17,16,3411399,"16:11 ET"
VREX,"Varex Imaging Corp",28.44,-0.37,-1.28%,28.68,28.89,28.4,121969,"16:07 ET"
VRNS,"Varonis Systems Inc",61.5,-0.26,-0.42%,61.6,62.26,60.72,207405,"16:07 ET"
VRNT,"Verint Systems Inc",56.01,-0.54,-0.95%,56.28,56.33,55.44,444910,"16:10 ET"
VRSK,"Verisk Analytics Inc",145.83,0.49,+0.34%,145.47,146.18,144.88,891852,"16:01 ET"
VRSN,"Verisign Inc",205.2,-0.17,-0.08%,205.93,206.52,205.04,544962,"16:10 ET"
VRTU,"Virtusa Corp",43.16,-1.06,-2.40%,44.14,44.38,43.13,100777,"16:11 ET"
VRTX,"Vertex Pharmaceutic",170.22,1.33,+0.79%,168.9,170.99,167.94,797758,"16:11 ET"
VSAT,"Viasat Inc",87.73,-0.05,-0.06%,87.7,88.57,87.09,544237,"16:10 ET"
VYGR,"Voyager Therapeut",24.24,-0.44,-1.78%,24.62,24.67,24.02,168296,"16:10 ET"
WABC,"Westamerica Bancorp",61.19,0.33,+0.54%,60.89,61.56,60.52,58255,"16:11 ET"
WAFD,"Washington Federal",33.08,-0.13,-0.39%,33.16,33.27,32.81,222338,"16:07 ET"
WASH,"Washington TR Bncorp",50.68,0.35,+0.70%,50.39,50.8,49.78,15702,"16:01 ET"
WB,"Weibo Corp Ads",41.41,-1.02,-2.40%,41.85,41.95,40.85,1138058,"16:10 ET"
WBA,"Walgreens Boots Alliance",52.57,-0.32,-0.61%,52.87,53.05,52.13,3191335,"16:12 ET"
WDAY,"Workday Inc",208,-0.46,-0.22%,207.99,209.9,205.1,1045276,"16:14 ET"
WDC,"Western Digital Cp",36.33,-1.01,-2.70%,36.5,36.77,35.9,5474833,"16:17 ET"
WDFC,"W D 40 CO",161.52,-1.05,-0.65%,162.51,163.24,161.02,60964,"16:11 ET"
WEN,"Wendys Company",19.4,-0.08,-0.41%,19.5,19.58,19.38,1841633,"16:11 ET"
WERN,"Werner Enterprise",30.54,0.09,+0.30%,30.41,30.7,30.26,374802,"16:10 ET"
WETF,"Wisdomtree Invstmnts",6.2,0.01,+0.16%,6.2,6.3,6.16,681920,"16:07 ET"
WIFI,"Boingo Wireless Inc",19,0.4,+2.15%,18.51,19.06,18.28,312605,"16:11 ET"
WING,"Wingstop Inc",91.75,0.17,+0.19%,91.74,92.44,90.84,317493,"16:11 ET"
WIRE,"Encore Wire Cp",53.88,-0.81,-1.48%,54.71,54.71,53.38,52392,"16:01 ET"
WIX,"Wix.com Ltd",142.94,-0.28,-0.20%,143.18,144.63,141.01,513633,"16:10 ET"
WLTW,"Willis Towers Wts",190.33,1.62,+0.86%,189,190.55,187.73,360849,"16:01 ET"
WMGI,"Wright Med Grp NV",31.28,-0.51,-1.60%,31.83,31.98,31.17,877532,"16:10 ET"
WRLD,"World Acceptance Cp",156.27,2.71,+1.76%,153.69,157.12,152.91,83955,"16:07 ET"
WSBC,"Wesbanco Inc",35.36,0.05,+0.14%,35.23,35.56,34.88,308555,"16:01 ET"
WSFS,"WSFS Financial Corp",41.35,0.11,+0.27%,41.17,41.89,40.97,266297,"16:01 ET"
WTFC,"Wintrust Finl Corp",72,0.17,+0.24%,71.97,72.18,70.93,211220,"16:10 ET"
WVE,"Wave Life Sci Ord Sh",25.67,0.86,+3.47%,24.81,26.61,24.34,535058,"16:01 ET"
WW,"Weight Watchers International Inc",20.59,-0.51,-2.42%,21.18,21.18,20.32,1393591,"16:11 ET"
WWD,"Woodward Inc",111.74,-3.67,-3.18%,112.5,114.12,111.71,386468,"16:11 ET"
WYNN,"Wynn Resorts Ltd",115.61,-1.6,-1.37%,116.78,116.85,114.64,1476513,"16:19 ET"
XEL,"XCEL Energy Inc",60.03,0.58,+0.98%,59.52,60.16,59.33,3150050,"16:07 ET"
XENT,"Intersect Ent Inc",24.5,-0.41,-1.65%,24.72,25.27,24.3,210284,"16:16 ET"
XLNX,"Xilinx Inc",105.42,-2.93,-2.70%,104.6,106.33,103.63,2955148,"16:12 ET"
XLRN,"Acceleron Pharma",37.63,-0.58,-1.52%,38.11,38.56,37.61,156362,"16:07 ET"
XNCR,"Xencor Inc",31.31,-1.18,-3.63%,32.47,32.47,31.26,138098,"16:07 ET"
XOG,"Extraction Oil & Gas Inc",3.43,-0.25,-6.79%,3.66,3.7,3.4,10094342,"16:10 ET"
XON,"Intrexon Corp",7.03,0,0.00%,7.08,7.33,6.91,2710608,"16:07 ET"
XPER,"Xperi Corp",19.7,-0.81,-3.95%,20.3,20.3,19.65,250257,"16:07 ET"
XRAY,"Dentsply Sirona Inc",56.77,-0.2,-0.35%,56.94,57.44,56.7,649025,"16:01 ET"
YNDX,"Yandex N.V.",37.95,-0.9,-2.32%,38.6,38.73,37.85,1123190,"16:10 ET"
YRIV,"Yangtze River Port and Logistics Ltd",0.4,-0.01,-1.46%,0.4,0.41,0.38,1614213,"16:15 ET"
YY,"YY Inc",73.75,-1.63,-2.16%,74.81,74.82,72.61,1121140,"16:08 ET"
Z,"Zillow Group Cl C",45.39,-0.59,-1.28%,45.99,46.49,44.88,1891324,"16:09 ET"
ZBRA,"Zebra Technologies",190.81,-3.19,-1.64%,192.87,193.39,190.15,479748,"16:11 ET"
ZG,"Zillow Grp Inc Cl A",44.78,-0.57,-1.26%,45.32,45.78,44.25,744164,"16:10 ET"
ZGNX,"Zogenix Inc",39.13,-0.59,-1.49%,39.65,39.71,38.92,270624,"16:07 ET"
ZION,"Zions Bancorporation",44.88,0.15,+0.34%,44.71,45,44.09,1408406,"16:07 ET"
ZIOP,"Ziopharm Oncology IN",5.22,0,0.00%,5.3,5.52,5.19,3374734,"16:12 ET"
ZNGA,"Zynga Inc Cl A",6.2,-0.03,-0.48%,6.24,6.25,6.06,14618252,"16:19 ET"
ZS,"Zscaler Inc",77.67,-2.05,-2.57%,79.7,79.71,76.84,1934603,"16:19 ET"
"Downloaded from Barchart.com as of 06-14-2019 03:48pm CDT"
